answer.ultimatum_response,scenario.scenario_index,agent.agent_instruction,agent.agent_name,agent.subject_id,agent.agent_index,model.model_index,model.presence_penalty,model.top_logprobs,model.frequency_penalty,model.model,model.temperature,model.inference_service,model.controller,model.logprobs,model.top_p,model.max_tokens,prompt.ultimatum_response_system_prompt,prompt.ultimatum_response_user_prompt,raw_model_response.ultimatum_response_one_usd_buys,raw_model_response.ultimatum_response_raw_model_response,raw_model_response.ultimatum_response_cost,raw_model_response.ultimatum_response_output_price_per_million_tokens,raw_model_response.ultimatum_response_input_price_per_million_tokens,raw_model_response.ultimatum_response_input_tokens,raw_model_response.ultimatum_response_output_tokens,iteration.iteration,question_text.ultimatum_response_question_text,question_options.ultimatum_response_question_options,question_type.ultimatum_response_question_type,comment.ultimatum_response_comment,generated_tokens.ultimatum_response_generated_tokens,cache_used.ultimatum_response_cache_used,cache_keys.ultimatum_response_cache_key,reasoning_summary.ultimatum_response_reasoning_summary,validated.ultimatum_response_validated
Accept,0,,Agent_1,A1,0,0,0,3,0,meta-llama/Llama-3.3-70B-Instruct,0.5,goodfire,{},False,1,1000,Your traits: {'subject_id': 'A1'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?

    
Accept
    
Reject
    

Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.",NA,"{'id': 'chatcmpl-815e1130-4f0f-4688-8714-d76dbf2092db', 'choices': [{'finish_reason': None, 'index': 0, 'logprobs': None, 'message': {'content': ""Accept\nI chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer."", 'refusal': None, 'role': 'assistant', 'annotations': None, 'audio': None, 'function_call': None, 'tool_calls': None}}], 'created': 1759994253, 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'object': 'chat.completion', 'service_tier': None, 'system_fingerprint': 'fp_goodfire', 'usage': None, 'gf_event_names': None}",Could not fetch tokens from model response: 'NoneType' object is not subscriptable,,,,,0,"ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?","['Accept', 'Reject']",multiple_choice,"I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.","Accept
I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.",False,7b95771e2327d46507faae8234f44c4e,,True
Reject,0,,Agent_2,A2,1,0,0,3,0,meta-llama/Llama-3.3-70B-Instruct,0.5,goodfire,{},False,1,1000,Your traits: {'subject_id': 'A2'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?

    
Accept
    
Reject
    

Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.",NA,"{'id': 'chatcmpl-2bee62de-02bf-460c-b2af-c7e7aabfebd4', 'choices': [{'finish_reason': None, 'index': 0, 'logprobs': None, 'message': {'content': ""Reject\nI chose to reject this offer because I feel that a 40-60 split is unfair, and I'm willing to give up the potential gain of 40 tokens to punish the proposer for their unequal offer."", 'refusal': None, 'role': 'assistant', 'annotations': None, 'audio': None, 'function_call': None, 'tool_calls': None}}], 'created': 1759994261, 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'object': 'chat.completion', 'service_tier': None, 'system_fingerprint': 'fp_goodfire', 'usage': None, 'gf_event_names': None}",Could not fetch tokens from model response: 'NoneType' object is not subscriptable,,,,,0,"ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?","['Accept', 'Reject']",multiple_choice,"I chose to reject this offer because I feel that a 40-60 split is unfair, and I'm willing to give up the potential gain of 40 tokens to punish the proposer for their unequal offer.","Reject
I chose to reject this offer because I feel that a 40-60 split is unfair, and I'm willing to give up the potential gain of 40 tokens to punish the proposer for their unequal offer.",False,a99bc5719bbbac835003495778fdd0c9,,True
Accept,0,,Agent_3,A3,2,0,0,3,0,meta-llama/Llama-3.3-70B-Instruct,0.5,goodfire,{},False,1,1000,Your traits: {'subject_id': 'A3'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?

    
Accept
    
Reject
    

Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.",NA,"{'id': 'chatcmpl-a1b3527a-e86c-417b-bb91-cf886c6af9d9', 'choices': [{'finish_reason': None, 'index': 0, 'logprobs': None, 'message': {'content': ""Accept\nI chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer."", 'refusal': None, 'role': 'assistant', 'annotations': None, 'audio': None, 'function_call': None, 'tool_calls': None}}], 'created': 1759994256, 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'object': 'chat.completion', 'service_tier': None, 'system_fingerprint': 'fp_goodfire', 'usage': None, 'gf_event_names': None}",Could not fetch tokens from model response: 'NoneType' object is not subscriptable,,,,,0,"ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?","['Accept', 'Reject']",multiple_choice,"I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.","Accept
I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.",False,431c5cf389a377fbd14b913aa0fe2577,,True
Accept,0,,Agent_4,A4,3,0,0,3,0,meta-llama/Llama-3.3-70B-Instruct,0.5,goodfire,{},False,1,1000,Your traits: {'subject_id': 'A4'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?

    
Accept
    
Reject
    

Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.",NA,"{'id': 'chatcmpl-cbaeafc5-52de-4cf4-9f86-f4cb12720336', 'choices': [{'finish_reason': None, 'index': 0, 'logprobs': None, 'message': {'content': ""Accept\nI chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer."", 'refusal': None, 'role': 'assistant', 'annotations': None, 'audio': None, 'function_call': None, 'tool_calls': None}}], 'created': 1759994263, 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'object': 'chat.completion', 'service_tier': None, 'system_fingerprint': 'fp_goodfire', 'usage': None, 'gf_event_names': None}",Could not fetch tokens from model response: 'NoneType' object is not subscriptable,,,,,0,"ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?","['Accept', 'Reject']",multiple_choice,"I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.","Accept
I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.",False,62b5c620a9a4f7c124bf9f666e6a0979,,True
Accept,0,,Agent_5,A5,4,0,0,3,0,meta-llama/Llama-3.3-70B-Instruct,0.5,goodfire,{},False,1,1000,Your traits: {'subject_id': 'A5'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?

    
Accept
    
Reject
    

Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.",NA,"{'id': 'chatcmpl-eb42a0c3-c412-4412-b2cb-863214365188', 'choices': [{'finish_reason': None, 'index': 0, 'logprobs': None, 'message': {'content': ""Accept\nI chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer."", 'refusal': None, 'role': 'assistant', 'annotations': None, 'audio': None, 'function_call': None, 'tool_calls': None}}], 'created': 1759994275, 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'object': 'chat.completion', 'service_tier': None, 'system_fingerprint': 'fp_goodfire', 'usage': None, 'gf_event_names': None}",Could not fetch tokens from model response: 'NoneType' object is not subscriptable,,,,,0,"ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?","['Accept', 'Reject']",multiple_choice,"I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.","Accept
I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.",False,4ba0c8e241b79c4409220cceb4fa95b3,,True
Accept,0,,Agent_6,A6,5,0,0,3,0,meta-llama/Llama-3.3-70B-Instruct,0.5,goodfire,{},False,1,1000,Your traits: {'subject_id': 'A6'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?

    
Accept
    
Reject
    

Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.",NA,"{'id': 'chatcmpl-5fc87474-660c-48e6-a6cd-1da2df62f74c', 'choices': [{'finish_reason': None, 'index': 0, 'logprobs': None, 'message': {'content': 'Accept\nI chose to accept this offer because, although the split is not equal, receiving 40 tokens is still better than receiving 0 tokens, which would be the case if I were to reject the offer.', 'refusal': None, 'role': 'assistant', 'annotations': None, 'audio': None, 'function_call': None, 'tool_calls': None}}], 'created': 1759994274, 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'object': 'chat.completion', 'service_tier': None, 'system_fingerprint': 'fp_goodfire', 'usage': None, 'gf_event_names': None}",Could not fetch tokens from model response: 'NoneType' object is not subscriptable,,,,,0,"ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?","['Accept', 'Reject']",multiple_choice,"I chose to accept this offer because, although the split is not equal, receiving 40 tokens is still better than receiving 0 tokens, which would be the case if I were to reject the offer.","Accept
I chose to accept this offer because, although the split is not equal, receiving 40 tokens is still better than receiving 0 tokens, which would be the case if I were to reject the offer.",False,a3574bf3dcdac05e828e1931eb8678de,,True
Accept,0,,Agent_7,A7,6,0,0,3,0,meta-llama/Llama-3.3-70B-Instruct,0.5,goodfire,{},False,1,1000,Your traits: {'subject_id': 'A7'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?

    
Accept
    
Reject
    

Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.",NA,"{'id': 'chatcmpl-fe876fde-d220-4121-a0d3-6ae864082305', 'choices': [{'finish_reason': None, 'index': 0, 'logprobs': None, 'message': {'content': ""Accept\nI chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer."", 'refusal': None, 'role': 'assistant', 'annotations': None, 'audio': None, 'function_call': None, 'tool_calls': None}}], 'created': 1759994273, 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'object': 'chat.completion', 'service_tier': None, 'system_fingerprint': 'fp_goodfire', 'usage': None, 'gf_event_names': None}",Could not fetch tokens from model response: 'NoneType' object is not subscriptable,,,,,0,"ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?","['Accept', 'Reject']",multiple_choice,"I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.","Accept
I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.",False,bac5e611852842593c556abf21a9f836,,True
Reject,0,,Agent_8,A8,7,0,0,3,0,meta-llama/Llama-3.3-70B-Instruct,0.5,goodfire,{},False,1,1000,Your traits: {'subject_id': 'A8'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?

    
Accept
    
Reject
    

Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.",NA,"{'id': 'chatcmpl-531d9e76-2810-4f52-a674-3b77292d4069', 'choices': [{'finish_reason': None, 'index': 0, 'logprobs': None, 'message': {'content': ""Reject\nI chose to reject this offer because 40 tokens out of 100 seems unfair, and I'm willing to give up the potential gain to express my disapproval of the uneven split."", 'refusal': None, 'role': 'assistant', 'annotations': None, 'audio': None, 'function_call': None, 'tool_calls': None}}], 'created': 1759994272, 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'object': 'chat.completion', 'service_tier': None, 'system_fingerprint': 'fp_goodfire', 'usage': None, 'gf_event_names': None}",Could not fetch tokens from model response: 'NoneType' object is not subscriptable,,,,,0,"ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?","['Accept', 'Reject']",multiple_choice,"I chose to reject this offer because 40 tokens out of 100 seems unfair, and I'm willing to give up the potential gain to express my disapproval of the uneven split.","Reject
I chose to reject this offer because 40 tokens out of 100 seems unfair, and I'm willing to give up the potential gain to express my disapproval of the uneven split.",False,3c6c6863969870865081a0ad13d4599e,,True
Accept,0,,Agent_9,A9,8,0,0,3,0,meta-llama/Llama-3.3-70B-Instruct,0.5,goodfire,{},False,1,1000,Your traits: {'subject_id': 'A9'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?

    
Accept
    
Reject
    

Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.",NA,"{'id': 'chatcmpl-c00f71cc-29c9-4d9b-8817-26b8729951ba', 'choices': [{'finish_reason': None, 'index': 0, 'logprobs': None, 'message': {'content': ""Accept\nI chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer."", 'refusal': None, 'role': 'assistant', 'annotations': None, 'audio': None, 'function_call': None, 'tool_calls': None}}], 'created': 1759994255, 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'object': 'chat.completion', 'service_tier': None, 'system_fingerprint': 'fp_goodfire', 'usage': None, 'gf_event_names': None}",Could not fetch tokens from model response: 'NoneType' object is not subscriptable,,,,,0,"ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?","['Accept', 'Reject']",multiple_choice,"I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.","Accept
I chose to accept because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still better than receiving 0 tokens if I were to reject the offer.",False,aebed037697078ac1a77e923b01361be,,True
